Date,Open,High,Low,Close,Adj Close,Volume,RETURN,MACD,SMA,EMA,TR,ATR,MA,BB_UP,BB_DOWN,BB_RANGE,RSI,ADX
2020-11-11,9.380000114440918,10.869999885559082,9.329999923706055,10.100000381469727,10.100000381469727,482300,0.10262014734893121,9.784103357824046,0.025129715813922048,0.017905961467801185,1.5099992752075195,0.804149866104126,9.605999851226807,9.967965489831798,9.244034212621816,0.7239312772099815,44.835435909718555,35.683361472030114
2020-11-12,10.270000457763672,10.890000343322754,10.0,10.529999732971191,10.529999732971191,976700,0.042574191609970224,9.933283504961594,0.004445871944282409,0.026128704852345225,1.5399999618530273,0.8463998794555664,9.749999809265137,10.082825815272214,9.417173803258061,0.6656520120141529,48.26309987411831,34.33986885086064
2020-11-13,10.25,13.0,9.770000457763672,12.600000381469727,12.600000381469727,2378200,0.19658126315207936,10.466629374617977,0.049126104349128716,0.08294622430319161,0.8900003433227539,0.869399881362915,10.110999870300294,10.647653898824007,9.57434584177658,1.0733080570474272,60.86839620931316,33.15166672100333
2020-11-16,14.300000190734863,16.889999389648438,13.699999809265137,16.889999389648438,16.889999389648438,6894200,0.34047610145217355,11.751308184178137,0.11328432046104311,0.16878951670391468,3.229999542236328,0.9983998775482178,10.863999843597412,11.88098713259208,9.847012554602744,2.033974577989337,74.65210211905341,34.22355769017833
2020-11-17,15.989999771118164,16.780000686645508,15.100000381469727,16.56999969482422,16.56999969482422,2116700,-0.01894610458188295,12.715049370934448,0.13266111979625428,0.10621097626669929,3.189999580383301,1.1275998592376708,11.591999816894532,13.160494064147006,10.023505569642058,3.1369884945049478,72.59791705651435,35.218885018697975
2020-11-18,16.899999618530273,20.100000381469727,16.770000457763672,18.690000534057617,18.690000534057617,3481600,0.12794211697515,13.91004246499906,0.13772551372149805,0.11345468983684776,1.6800003051757812,1.1905998706817627,12.549999904632568,14.785042273443686,10.31495753582145,4.470084737622237,77.09472368652372,37.135840789283016
2020-11-19,19.100000381469727,21.31999969482422,18.0,18.950000762939453,18.950000762939453,2975600,0.01391119429922183,14.918036055519243,0.13199291425934837,0.08027352465560864,3.3299999237060547,1.3315999031066894,13.401000022888184,16.308228486766183,10.493771559010186,5.814456927755996,77.58064519956366,39.175828878665314
2020-11-20,19.649999618530273,23.104999542236328,19.56999969482422,22.040000915527344,22.040000915527344,3384100,0.16306068750303204,16.342431210400086,0.12528879912953889,0.10786924560587556,3.3199996948242188,1.4400999069213867,14.589000129699707,18.26906140570133,10.908938853698087,7.360122552003242,82.36805208353053,41.39180277185403
2020-11-23,24.617000579833984,28.649999618530273,24.399999618530273,28.200000762939453,28.200000762939453,3451700,0.2794918144977183,18.71394802837912,0.11309194173864785,0.16507676857137904,3.5349998474121094,1.5853498935699464,16.37300024032593,21.097150879736017,11.648849600915842,9.448301278820175,87.91041978392741,44.099095162516285
2020-11-24,32.369998931884766,32.5,23.299999237060547,25.770000457763672,25.770000457763672,5173300,-0.08617022125649365,20.125159898368604,0.09964711840372571,0.08132777196056967,4.25,1.745849895477295,18.034000301361083,23.830544989485617,12.237455613236547,11.59308937624907,77.5540019461463,46.887799223453165
2020-11-25,23.780000686645508,28.388999938964844,23.0,26.43000030517578,26.43000030517578,2653300,0.025611169409710755,21.38612896913393,0.07918092889063785,0.06275557111005887,9.200000762939453,2.1878499507904055,19.66700029373169,26.48870789483789,12.845292692625488,13.643415202212402,78.30168478815271,49.27648746424639
2020-11-27,27.360000610351562,28.649999618530273,25.0,25.270000457763672,25.270000457763672,1102400,-0.04388951320537615,22.162903754449317,0.06762078738971826,0.02720720967129407,5.388999938964844,2.4227999687194823,21.14100036621094,28.79034321933953,13.491657513082348,15.298685706257181,73.65765333573002,51.51447773944476
2020-11-30,24.299999237060547,24.299999237060547,20.700000762939453,22.06999969482422,22.06999969482422,2496300,-0.12663239829725925,22.144322933193603,0.009682170229660003,-0.024072659651832518,3.6499996185302734,2.5572999477386475,22.088000297546387,30.189167707764618,13.986832887328157,16.202334820436462,62.623517270130534,50.99948900405939
2020-12-01,22.309999465942383,22.3700008392334,18.280000686645508,18.549999237060547,18.549999237060547,2114000,-0.1594925467347954,21.425457905174103,-0.07811470201684274,-0.06921262201298181,3.5999984741210938,2.701349878311157,22.2540002822876,30.329883207406297,14.178117357168901,16.151765850237396,53.18531069344475,49.40192167328025
2020-12-02,17.799999237060547,20.770000457763672,16.510000228881836,19.56999969482422,19.56999969482422,2116500,0.054986549849869615,21.054366143839836,-0.04988334779557009,-0.02781289805859916,4.090000152587891,2.8661998748779296,22.554000282287596,30.231548549611745,14.876452014963448,15.355096534648297,55.288200434075925,47.19445963670087
2020-12-03,19.799999237060547,20.600000381469727,18.329999923706055,19.139999389648438,19.139999389648438,1059000,-0.021972422681718617,20.67149269456093,-0.05940006621385596,-0.025866072932969213,4.260000228881836,3.0326998710632322,22.59900016784668,29.547949195226064,15.650051140467294,13.89789805475877,54.183225834799856,45.14467345987716
2020-12-04,19.200000762939453,19.309999465942383,18.030000686645508,18.549999237060547,18.549999237060547,834100,-0.03082550529792505,20.247193915787655,-0.05678726463236574,-0.027519217054622912,2.270000457763672,3.1118499279022216,22.55900001525879,28.39502674327032,16.722973287247257,11.672053456023065,52.62900389904549,43.11219705377365
2020-12-07,18.139999389648438,19.31999969482422,17.389999389648438,18.329999923706055,18.329999923706055,1831700,-0.011859801746781806,19.863755054276297,-0.03383274532227025,-0.022299411952005518,1.279998779296875,3.090849828720093,22.18799991607666,26.587159950101547,17.78883988205177,8.798320068049776,52.029691432550685,40.94270228368974
2020-12-08,18.389999389648438,22.23200035095215,17.149999618530273,21.989999771118164,21.989999771118164,3407800,0.19967266026437125,20.289004053624602,0.03800029607756308,0.05169127878682163,1.9300003051757812,3.147199869155884,21.56699981689453,24.572331022492687,18.561668611296373,6.010662411196314,60.15821041484361,39.81506167185256
2020-12-09,20.450000762939453,21.62299919128418,18.350000381469727,19.510000228881836,19.510000228881836,2421600,-0.11277851605499234,20.13320327226831,0.004447282896590687,-0.0031319861604669243,5.082000732421875,3.3612998962402343,20.94099979400635,22.8241656263302,19.057833961682498,3.7663316646477014,53.538210554030506,38.76796681800376
2020-12-10,19.0,19.93000030517578,18.41200065612793,19.1299991607666,19.1299991607666,756500,-0.019477245702575474,19.93256243306401,0.004946318292419316,-0.008580406007837582,3.272998809814453,3.449449872970581,20.21099967956543,21.840305686148042,18.581693672982816,3.2586120131652265,52.58337317019908,37.79566445371558
2020-12-11,18.5,19.450000762939453,18.15999984741211,18.270000457763672,18.270000457763672,578000,-0.04495550134506465,19.60005001559265,0.0021203190829913953,-0.020705437786914964,1.5179996490478516,3.448349857330322,19.51099967956543,21.675946646653365,17.346052712477494,4.329893934175871,50.39292591421493,36.75740626323839
2020-12-14,18.40999984741211,18.770000457763672,17.059999465942383,17.34000015258789,17.34000015258789,940200,-0.05090313529688972,19.148040018619366,-0.005688347627030188,-0.030771336956907487,1.2900009155273438,3.468349885940552,19.0379997253418,21.723691058910333,16.352308391773263,5.37138266713707,48.06134620356215,35.2080966132019
2020-12-15,17.649999618530273,18.5,17.18000030517578,18.5,18.5,618700,0.06689733778572005,19.018432009304732,-0.032243412122760426,0.0017848879573037046,1.710000991821289,3.3923499584198,19.032999801635743,21.991426661533744,16.074572941737742,5.916853719796002,51.100447010322846,33.769451938168025
2020-12-16,18.110000610351562,18.5,17.709999084472656,18.010000228881836,18.010000228881836,457000,-0.02648647411449534,18.816745646260213,-0.014985003734661028,-0.007638899399963031,1.3199996948242188,3.2988499641418456,18.876999855041504,21.901392940782774,15.852606769300236,6.048786171482538,49.77551733356677,32.43356759706514
2020-12-17,17.950000762939453,19.15999984741211,17.5,17.799999237060547,17.799999237060547,662900,-0.0116602437064115,18.61339635880642,-0.013421603335428234,-0.008979347502112557,0.7900009155273438,3.2543499946594237,18.742999839782716,21.645131406552515,15.840868273012914,5.804263133539601,49.18690711741733,31.480950437053327
2020-12-18,18.93899917602539,19.0,17.950000762939453,19.0,19.0,811300,0.06741577608840488,18.69071708875281,0.009052652151265671,0.016485693694727053,1.6599998474121094,3.1708499908447267,18.78799991607666,21.323170333959535,16.252829498193787,5.070340835765748,52.633782465448895,30.596377359899495
2020-12-21,18.722000122070312,21.190000534057617,18.540000915527344,20.15999984741211,20.15999984741211,1506000,0.06105262354800578,18.984573645676665,0.031443803920244776,0.03134133697915348,1.0499992370605469,3.057349967956543,18.970999908447265,20.969651402168783,16.972348414725747,3.9973029874430352,55.75803041761292,30.6672349158058
2020-12-22,20.700000762939453,22.200000762939453,19.709999084472656,20.639999389648438,20.639999389648438,1705700,0.023809501283202916,19.31565879915083,0.02282623661974135,0.028830725080503272,2.6499996185302734,3.013099956512451,18.83599987030029,20.29382996292883,17.378169777671754,2.9156601852570745,57.02130451836635,31.081066411131093
2020-12-23,21.219999313354492,24.709999084472656,20.709999084472656,22.950000762939453,22.950000762939453,2059700,0.11191867449616044,20.042527200127854,0.050507266341872505,0.05652670821905582,2.490001678466797,2.925100040435791,19.179999923706056,20.068268918060426,18.291730929351687,1.7765379887087391,62.5616398974623,32.19194568202262
2020-12-24,23.649999618530273,23.65999984741211,22.020000457763672,22.690000534057617,22.690000534057617,676400,-0.011328985631307464,20.572021871703754,0.05057351795689331,0.03390814360226798,4.0,2.6651000022888183,19.536000061035157,20.098096187079413,18.9739039349909,1.1241922520885126,61.599133544400075,33.223476433564755
2020-12-28,23.329999923706055,30.290000915527344,23.329999923706055,28.75,28.75,3868500,0.2670779781096233,22.207617509199817,0.09050595836113699,0.1116314217713866,1.6399993896484375,2.477649974822998,20.584000015258788,21.686241166011865,19.48175886450571,2.204482301506154,72.29715370524391,35.435679732805475
2020-12-29,26.389999389648438,26.510000228881836,23.719999313354492,25.799999237060547,25.799999237060547,2053500,-0.10260872218919836,22.926093858931655,0.05777368921369617,0.040218040451191504,6.960000991821289,2.643150043487549,21.429999923706056,23.23199292011411,19.628006927298003,3.6039859928161064,63.083860789089655,37.489868510671855
2020-12-30,26.600000381469727,29.920000076293945,26.0,29.6200008392334,29.6200008392334,4321200,0.14806208198198667,24.264875261192817,0.08262420535345291,0.07616605429478993,2.7900009155273438,2.6026501655578613,22.542000007629394,25.194274426795534,19.889725588463254,5.3045488383322805,68.6543905348872,39.81696994636324
2020-12-31,29.209999084472656,29.450000762939453,26.719999313354492,29.110000610351562,29.110000610351562,2121400,-0.017218103120588357,25.23390033461514,0.056796849830103156,0.04503800182299716,3.9200000762939453,2.594150161743164,23.65200004577637,27.181153999076585,20.122846092476152,7.058307906600433,67.19652145999662,41.9778498509338
2021-01-04,28.520000457763672,32.18000030517578,28.510000228881836,30.5,30.5,1903500,0.04774989215060854,26.287120270814153,0.06861262538648635,0.04594196526553428,2.730001449584961,2.5176502227783204,24.922000122070312,29.34699174212248,20.497008502018144,8.849983240104336,69.1211221571473,44.26702348557924
2021-01-05,30.0,31.399999618530273,28.049999237060547,29.90999984741211,29.90999984741211,718800,-0.01934426729796368,27.01169618785202,0.011328176304968962,0.024179887744368293,3.6700000762939453,2.587650203704834,26.013000106811525,31.23373473649653,20.79226547712652,10.44146925937001,67.31577880246076,46.101465426771526
2021-01-06,29.899999618530273,34.45000076293945,29.5,31.0,31.0,1369200,0.03644266660476769,27.80935695179489,0.03913845406376217,0.02826748069783476,3.3500003814697266,2.6911502838134767,27.097000122070312,33.00635825296472,21.1876419911759,11.818716261788822,68.93030515314328,48.11249247700484
2021-01-07,32.4900016784668,32.91299819946289,31.25,32.40999984741211,32.40999984741211,645500,0.04548386604555188,28.729485532314822,0.018622810876475215,0.034006275813740466,4.950000762939453,2.8421503067016602,28.27400016784668,34.66350447627792,21.884495859415438,12.779008616862484,70.93071307345953,49.97987473793578
2021-01-08,32.63999938964844,32.90999984741211,29.829999923706055,30.920000076293945,30.920000076293945,731300,-0.04597345813431519,29.167588441642582,0.012871739873729849,0.007346364497721913,1.6629981994628906,2.671200180053711,29.07100009918213,35.66897413239624,22.473026065968018,13.195948066428219,66.08834005746141,50.81988931755786
2021-01-11,30.0,31.190000534057617,29.729999542236328,30.100000381469727,30.100000381469727,698800,-0.026520041811154638,29.354070829789148,-0.0019822469186227877,-0.003942437605236937,3.0799999237060547,2.661550235748291,29.81200008392334,36.30397767342952,23.320022494417156,12.983955179012366,63.51832809052667,51.537313799349306
2021-01-12,30.34000015258789,30.700000762939453,27.309999465942383,29.329999923706055,29.329999923706055,688200,-0.025581410232728863,29.349256648568787,-0.0032296755055758243,-0.011155428481067578,1.460000991821289,2.658650302886963,29.870000076293945,35.98417103797899,23.7558291146089,12.228341923370088,61.114962562058004,50.781887799235996
2021-01-13,29.5,31.459999084472656,29.030000686645508,30.739999771118164,30.739999771118164,762300,0.04807363965495526,29.627405273251572,-0.0009034808955383112,0.008587594230940033,3.3900012969970703,2.763650321960449,30.364000129699708,35.921614299711166,24.80638595968825,11.115228340022917,63.814955604556516,50.24979082682771
2021-01-14,31.649999618530273,31.950000762939453,29.850000381469727,30.600000381469727,30.600000381469727,592900,-0.004554306788901563,29.82192429499194,-0.010911115462429,0.004206960557659501,2.4299983978271484,2.799650192260742,30.46200008392334,35.305030830240185,25.61896933760649,9.686061492633694,63.34464820451836,49.8655149334489
2021-01-15,30.25,30.59000015258789,28.329999923706055,29.6299991607666,29.6299991607666,367400,-0.03169938590231269,29.783539268131605,-0.0080563010160285,-0.007761821595664564,2.1000003814697266,2.8386502265930176,30.513999938964844,34.520408024124215,26.507591853805472,8.012816170318743,60.04284326974015,48.648772988486826
2021-01-19,29.329999923706055,29.6299991607666,27.799999237060547,28.8799991607666,28.8799991607666,607700,-0.02531218431464155,29.602831246601085,-0.007814729516725882,-0.013611942501990227,2.260000228881836,2.912150192260742,30.351999855041505,33.49845843688672,27.205541273196292,6.292917163690429,57.54523393110666,47.231830572202014
2021-01-20,28.829999923706055,31.010000228881836,27.6200008392334,30.649999618530273,30.649999618530273,682500,0.06128810627419323,29.81226492104025,0.009559173784658537,0.011354740423404258,1.8299999237060547,2.9206501960754396,30.42599983215332,32.7185024174223,28.13349724688434,4.585005170537961,61.60443970880298,46.313816730774626
2021-01-21,30.0,30.59000015258789,28.054000854492188,30.3799991607666,30.3799991607666,469600,-0.008809150444505587,29.925811769008643,-0.0018173842352336323,0.00463344346743431,3.3899993896484375,3.037650203704834,30.36399974822998,31.84247700801068,28.88552248844928,2.9569545195613998,60.65178826245598,45.46137530659205
2021-01-22,29.489999771118164,30.81999969482422,29.0,30.209999084472656,30.209999084472656,644200,-0.005595789367680015,29.98264923211071,-0.0020256807509893226,0.0012236991890628684,2.535999298095703,3.0319501876831056,30.143999671936037,31.036902150943373,29.2510971929287,1.7858049580146726,60.022420027155846,44.73963053885114
2021-01-25,31.100000381469727,32.900001525878906,28.170000076293945,30.25,30.25,1197200,0.0013240952247464133,30.03611938569554,0.004579015474422498,0.0012571645342907168,1.8199996948242188,2.9984500885009764,30.07699966430664,30.575039564544763,29.578959764068518,0.9960798004762452,60.12726382574078,44.65434421602127
2021-01-26,31.6299991607666,31.6299991607666,29.200000762939453,30.329999923706055,30.329999923706055,777100,0.0026446255770595783,30.094895493303767,0.010170377452762724,0.0017196515485470038,4.730001449584961,3.0349501609802245,30.099999618530273,30.51477360079075,29.685225636269795,0.8295479645209554,60.35121864624869,44.575149773393534
